Inicio: 25/11/2023  2:16:57,29 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: key-prop-no-anonymous-func.txt
25/11/2023 09:57:48,22 196795
25/11/2023 09:57:54,16 196791
25/11/2023 09:58:00,22 196756
25/11/2023 09:58:06,13 221228
25/11/2023 09:58:12,21 221220
25/11/2023 09:58:18,21 202612
25/11/2023 09:58:24,15 202802
25/11/2023 09:58:30,21 203417
25/11/2023 09:58:36,12 198249
25/11/2023 09:58:42,15 195377
25/11/2023 09:58:48,11 194973
25/11/2023 09:58:54,20 217285
25/11/2023 09:59:00,17 197532
25/11/2023 09:59:06,17 199763
25/11/2023 09:59:12,18 199663
25/11/2023 09:59:18,22 197429
25/11/2023 09:59:24,12 192681
25/11/2023 09:59:30,15 192426
25/11/2023 09:59:36,19 198781
25/11/2023 09:59:42,12 199560
25/11/2023 09:59:48,19 197857
25/11/2023 09:59:54,19 197793
25/11/2023 10:00:00,20 197825
25/11/2023 10:00:06,16 197708
25/11/2023 10:00:12,19 209865
25/11/2023 10:00:18,20 209754
25/11/2023 10:00:24,18 203622
25/11/2023 10:00:30,13 203785
25/11/2023 10:00:36,14 222504
25/11/2023 10:00:42,19 217379
25/11/2023 10:00:48,21 196013
25/11/2023 10:00:54,15 195369
25/11/2023 10:01:00,15 199310
25/11/2023 10:01:06,11 217754
25/11/2023 10:01:12,12 220466
25/11/2023 10:01:18,13 220186
25/11/2023 10:01:24,17 207754
25/11/2023 10:01:30,11 204774
25/11/2023 10:01:36,17 198361
25/11/2023 10:01:42,14 197413
25/11/2023 10:01:48,20 202832
25/11/2023 10:01:54,17 201124
25/11/2023 10:02:00,22 201034
25/11/2023 10:02:06,17 201098
25/11/2023 10:02:12,13 201078
25/11/2023 10:02:18,20 209985
25/11/2023 10:02:24,15 210490
25/11/2023 10:02:30,12 200527
25/11/2023 10:02:36,17 200782
25/11/2023 10:02:42,21 201039
25/11/2023 10:02:48,18 196011
25/11/2023 10:02:54,20 196158
25/11/2023 10:03:00,13 195501
25/11/2023 10:03:06,13 199304
25/11/2023 10:03:12,21 198397
25/11/2023 10:03:18,18 198893
25/11/2023 10:03:24,13 198748
25/11/2023 10:03:30,10 210762
25/11/2023 10:03:36,12 207817
25/11/2023 10:03:42,15 207690
25/11/2023 10:03:48,18 200207
25/11/2023 10:03:54,20 199827
25/11/2023 10:04:00,21 198127
25/11/2023 10:04:06,12 198021
25/11/2023 10:04:12,13 198098
25/11/2023 10:04:18,18 198069
25/11/2023 10:04:24,11 214846
25/11/2023 10:04:30,15 215333
25/11/2023 10:04:36,20 205683
25/11/2023 10:04:42,15 205975
25/11/2023 10:04:48,18 213889
25/11/2023 10:04:54,13 208811
25/11/2023 10:05:00,17 199698
25/11/2023 10:05:06,21 199094
25/11/2023 10:05:12,18 203009
25/11/2023 10:05:18,17 210744
25/11/2023 10:05:24,18 212935
25/11/2023 10:05:30,19 212910
25/11/2023 10:05:36,14 202138
25/11/2023 10:05:42,19 199226
25/11/2023 10:05:48,11 199131
25/11/2023 10:05:54,19 199157
25/11/2023 10:06:00,15 200466
25/11/2023 10:06:06,12 198754
25/11/2023 10:06:12,20 198684
25/11/2023 10:06:18,14 198732
25/11/2023 10:06:24,17 198704
25/11/2023 10:06:30,18 210647
25/11/2023 10:06:36,13 211164
25/11/2023 10:06:42,13 204787
25/11/2023 10:06:48,23 204971
25/11/2023 10:06:54,21 211256
25/11/2023 10:07:00,17 206122
25/11/2023 10:07:06,12 203176
25/11/2023 10:07:12,17 202577
25/11/2023 10:07:18,16 206424
25/11/2023 10:07:24,11 199093
25/11/2023 10:07:30,14 221427
25/11/2023 10:07:36,14 221276
25/11/2023 10:07:42,11 208914
25/11/2023 10:07:48,18 205946
25/11/2023 10:07:54,12 205882
25/11/2023 10:08:00,16 210599
25/11/2023 10:08:06,19 204171
25/11/2023 10:08:12,18 202479
25/11/2023 10:08:18,19 202361
25/11/2023 10:08:24,21 202417
25/11/2023 10:08:30,19 202357
25/11/2023 10:08:36,16 212548
25/11/2023 10:08:42,16 212980
25/11/2023 10:08:48,11 204787
25/11/2023 10:08:54,17 205127
25/11/2023 10:09:00,21 216135
25/11/2023 10:09:06,15 211046
25/11/2023 10:09:12,21 220492
25/11/2023 10:09:18,14 219821
25/11/2023 10:09:24,15 211344
25/11/2023 10:09:30,21 202538
25/11/2023 10:09:36,12 204862
25/11/2023 10:09:42,21 204698
25/11/2023 10:09:48,11 207726
25/11/2023 10:09:54,18 204754
25/11/2023 10:10:00,17 204710
25/11/2023 10:10:06,14 212582
25/11/2023 10:10:12,21 206040
25/11/2023 10:10:18,21 204376
25/11/2023 10:10:24,19 204251
25/11/2023 10:10:30,15 204270
25/11/2023 10:10:36,13 203998
25/11/2023 10:10:42,15 212852
25/11/2023 10:10:48,19 213319
25/11/2023 10:10:54,21 203875
25/11/2023 10:11:00,15 204126
25/11/2023 10:11:06,16 204427
25/11/2023 10:11:12,12 199308
25/11/2023 10:11:18,13 199520
25/11/2023 10:11:24,13 198928
25/11/2023 10:11:30,21 202752
25/11/2023 10:11:36,16 201800
25/11/2023 10:11:42,18 198060
25/11/2023 10:11:48,13 196348
25/11/2023 10:11:54,14 214354
25/11/2023 10:12:00,14 214509
25/11/2023 10:12:06,16 214434
25/11/2023 10:12:12,13 204622
25/11/2023 10:12:18,18 225100
25/11/2023 10:12:24,15 223332
25/11/2023 10:12:30,14 222934
25/11/2023 10:12:36,17 222921
25/11/2023 10:12:42,18 222922
25/11/2023 10:12:48,18 221229
25/11/2023 10:12:54,19 221691
25/11/2023 10:13:00,18 204498
25/11/2023 10:13:06,16 204692
25/11/2023 10:13:12,23 204979
25/11/2023 10:13:18,15 199909
25/11/2023 10:13:24,14 200067
25/11/2023 10:13:30,12 199447
25/11/2023 10:13:36,13 200291
25/11/2023 10:13:42,21 201987
25/11/2023 10:13:48,19 204282
25/11/2023 10:13:54,18 204220
25/11/2023 10:14:00,20 208886
25/11/2023 10:14:06,15 205970
25/11/2023 10:14:12,13 205870
25/11/2023 10:14:18,19 204375
25/11/2023 10:14:24,16 203849
25/11/2023 10:14:30,15 202146
25/11/2023 10:14:36,16 202035
25/11/2023 10:14:42,13 202038
25/11/2023 10:14:48,18 202054
25/11/2023 10:14:54,13 210974
25/11/2023 10:15:00,20 211502
25/11/2023 10:15:06,15 212889
25/11/2023 10:15:12,13 213188
25/11/2023 10:15:18,13 205548
25/11/2023 10:15:24,16 200506
25/11/2023 10:15:30,17 209875
25/11/2023 10:15:36,18 209296
25/11/2023 10:15:42,16 203939
25/11/2023 10:15:48,14 199704
25/11/2023 10:15:54,16 203554
25/11/2023 10:16:00,18 203410
25/11/2023 10:16:06,13 234077
25/11/2023 10:16:12,14 230938
25/11/2023 10:16:18,15 230745
25/11/2023 10:16:24,18 205496
25/11/2023 10:16:30,12 219750
25/11/2023 10:16:36,14 218061
25/11/2023 10:16:42,15 217947
25/11/2023 10:16:48,18 217977
25/11/2023 10:16:54,18 217927
25/11/2023 10:17:00,21 211528
25/11/2023 10:17:06,16 212052
25/11/2023 10:17:12,16 205618
25/11/2023 10:17:18,16 205906
25/11/2023 10:17:24,19 218531
25/11/2023 10:17:30,21 213425
25/11/2023 10:17:36,21 222800
25/11/2023 10:17:42,16 222228
25/11/2023 10:17:48,19 216872
25/11/2023 10:17:54,13 215932
25/11/2023 10:18:00,12 226472
25/11/2023 10:18:06,12 226006
25/11/2023 10:18:12,14 210448
25/11/2023 10:18:18,14 207504
25/11/2023 10:18:24,19 207363
25/11/2023 10:18:30,22 206800
25/11/2023 10:18:36,18 208686
25/11/2023 10:18:42,12 206983
25/11/2023 10:18:48,22 206935
25/11/2023 10:18:54,15 206975
25/11/2023 10:19:00,20 206984
25/11/2023 10:19:06,18 215872
25/11/2023 10:19:12,20 216372
25/11/2023 10:19:18,16 211618
25/11/2023 10:19:24,17 211901
25/11/2023 10:19:30,21 207468
25/11/2023 10:19:36,13 202419
25/11/2023 10:19:42,16 221005
25/11/2023 10:19:48,21 220401
25/11/2023 10:19:54,19 202592
25/11/2023 10:20:00,16 201446
25/11/2023 10:20:06,21 205427
25/11/2023 10:20:12,15 205075
25/11/2023 10:20:18,22 232645
25/11/2023 10:20:24,17 229638
25/11/2023 10:20:30,11 229534
25/11/2023 10:20:36,14 209709
25/11/2023 10:20:42,19 206312
25/11/2023 10:20:48,16 204592
25/11/2023 10:20:54,19 204490
25/11/2023 10:21:00,21 204578
25/11/2023 10:21:06,20 204542
25/11/2023 10:21:12,13 213448
25/11/2023 10:21:18,16 213931
25/11/2023 10:21:24,15 210642
25/11/2023 10:21:30,14 210930
25/11/2023 10:21:36,17 214163
25/11/2023 10:21:42,17 209132
25/11/2023 10:21:48,18 202958
25/11/2023 10:21:54,20 202277
25/11/2023 10:22:00,14 209287
25/11/2023 10:22:06,19 203306
25/11/2023 10:22:12,22 205754
25/11/2023 10:22:18,19 205622
25/11/2023 10:22:24,16 208631
25/11/2023 10:22:30,19 205617
25/11/2023 10:22:36,19 205571
25/11/2023 10:22:42,14 204900
25/11/2023 10:22:48,15 206893
25/11/2023 10:22:54,19 205217
25/11/2023 10:23:00,20 205163
25/11/2023 10:23:06,18 205183
25/11/2023 10:23:12,16 205187
25/11/2023 10:23:18,19 214083
25/11/2023 10:23:24,14 214524
25/11/2023 10:23:30,16 208096
25/11/2023 10:23:36,17 208413
25/11/2023 10:23:42,19 220979
25/11/2023 10:23:48,16 215624
25/11/2023 10:23:54,21 206596
25/11/2023 10:24:00,20 205964
25/11/2023 10:24:06,16 209861
25/11/2023 10:24:12,19 202590
25/11/2023 10:24:18,19 206490
25/11/2023 10:24:24,21 206282
25/11/2023 10:24:30,21 215504
25/11/2023 10:24:36,17 212507
25/11/2023 10:24:42,18 212467
25/11/2023 10:24:48,19 220323
25/11/2023 10:24:54,22 213780
25/11/2023 10:25:00,12 212052
25/11/2023 10:25:06,12 211994
25/11/2023 10:25:12,19 212086
25/11/2023 10:25:18,19 212038
25/11/2023 10:25:24,14 214747
25/11/2023 10:25:30,21 215225
25/11/2023 10:25:36,12 211985
25/11/2023 10:25:42,14 212180
25/11/2023 10:25:48,12 208937
25/11/2023 10:25:54,19 204027
25/11/2023 10:26:00,13 204130
25/11/2023 10:26:06,21 203542
25/11/2023 10:26:12,16 204299
25/11/2023 10:26:18,14 201728
25/11/2023 10:26:24,14 210392
25/11/2023 10:26:30,16 210130
25/11/2023 10:26:36,14 213076
25/11/2023 10:26:42,19 210176
25/11/2023 10:26:48,19 210020
25/11/2023 10:26:54,14 220976
25/11/2023 10:27:00,17 217538
25/11/2023 10:27:06,20 215834
25/11/2023 10:27:12,15 215736
25/11/2023 10:27:18,12 215757
25/11/2023 10:27:24,14 215466
25/11/2023 10:27:30,17 214328
25/11/2023 10:27:36,14 214558
25/11/2023 10:27:42,19 209577
25/11/2023 10:27:48,18 209935
25/11/2023 10:27:54,22 224031
25/11/2023 10:28:00,17 219032
25/11/2023 10:28:06,21 231480
25/11/2023 10:28:12,18 230892
25/11/2023 10:28:18,15 206954
25/11/2023 10:28:24,20 205909
25/11/2023 10:28:30,20 225197
25/11/2023 10:28:36,22 225005
25/11/2023 10:28:42,15 212657
25/11/2023 10:28:48,19 209726
25/11/2023 10:28:54,14 209625
25/11/2023 10:29:00,20 218141
25/11/2023 10:29:06,18 210239
25/11/2023 10:29:12,17 208581
25/11/2023 10:29:18,21 208446
25/11/2023 10:29:24,19 208470
25/11/2023 10:29:30,22 208465
25/11/2023 10:29:36,20 216926
25/11/2023 10:29:42,16 216722
25/11/2023 10:29:48,20 212009
25/11/2023 10:29:54,15 212290
25/11/2023 10:30:00,19 213950
25/11/2023 10:30:06,17 208900
25/11/2023 10:30:12,20 221355
25/11/2023 10:30:18,12 220751
25/11/2023 10:30:24,20 203094
25/11/2023 10:30:30,15 202012
25/11/2023 10:30:36,18 212237
25/11/2023 10:30:42,20 211937
25/11/2023 10:30:48,18 217923
25/11/2023 10:30:54,20 214967
25/11/2023 10:31:00,12 214863
25/11/2023 10:31:06,14 213315
25/11/2023 10:31:12,15 206022
25/11/2023 10:31:18,15 201810
25/11/2023 10:31:24,20 201750
25/11/2023 10:31:30,16 201738
25/11/2023 10:31:36,16 201570
25/11/2023 10:31:42,14 227757
25/11/2023 10:31:48,12 228617
25/11/2023 10:31:54,15 209912
25/11/2023 10:32:00,14 210204
25/11/2023 10:32:06,19 213594
25/11/2023 10:32:12,13 208499
25/11/2023 10:32:18,15 208669
25/11/2023 10:32:24,12 208063
25/11/2023 10:32:30,19 218075
25/11/2023 10:32:36,17 214075
25/11/2023 10:32:42,16 223834
25/11/2023 10:32:48,20 223702
25/11/2023 10:32:54,15 217464
25/11/2023 10:33:00,21 214536
25/11/2023 10:33:06,21 214432
25/11/2023 10:33:12,15 210705
25/11/2023 10:33:18,20 215623
25/11/2023 10:33:24,19 213855
25/11/2023 10:33:30,19 213560
25/11/2023 10:33:36,18 213608
25/11/2023 10:33:42,14 213549
25/11/2023 10:33:48,16 216294
25/11/2023 10:33:54,16 216719
25/11/2023 10:34:00,17 210499
25/11/2023 10:34:06,14 210702
25/11/2023 10:34:12,11 213983
25/11/2023 10:34:18,15 208996
25/11/2023 10:34:24,15 206077
25/11/2023 10:34:30,12 205498
25/11/2023 10:34:36,14 212430
25/11/2023 10:34:42,11 203728
25/11/2023 10:34:48,20 236919
25/11/2023 10:34:54,17 236605
25/11/2023 10:35:01,21 214565
25/11/2023 10:35:07,15 211322
25/11/2023 10:35:13,11 221925
25/11/2023 10:35:19,19 219313
25/11/2023 10:35:25,17 229069
25/11/2023 10:35:31,21 227216
25/11/2023 10:35:37,17 227074
25/11/2023 10:35:43,15 227099
25/11/2023 10:35:49,21 227126
25/11/2023 10:35:55,14 245542
25/11/2023 10:36:01,21 245846
25/11/2023 10:36:07,21 210282
25/11/2023 10:36:13,18 210372
25/11/2023 10:36:19,18 212362
25/11/2023 10:36:25,16 207138
25/11/2023 10:36:31,16 207368
25/11/2023 10:36:37,19 206516
25/11/2023 10:36:43,19 210676
25/11/2023 10:36:49,17 209865
25/11/2023 10:36:55,21 210160
25/11/2023 10:37:01,18 209900
25/11/2023 10:37:07,22 234164
25/11/2023 10:37:13,16 231136
25/11/2023 10:37:19,13 226077
25/11/2023 10:37:25,21 223865
25/11/2023 10:37:31,21 210852
25/11/2023 10:37:37,21 209184
25/11/2023 10:37:43,19 209102
25/11/2023 10:37:49,19 209146
25/11/2023 10:37:55,22 209118
25/11/2023 10:38:01,14 218052
25/11/2023 10:38:07,20 218409
25/11/2023 10:38:13,19 217958
25/11/2023 10:38:19,21 218154
25/11/2023 10:38:25,13 212845
25/11/2023 10:38:31,21 207813
25/11/2023 10:38:37,13 214055
25/11/2023 10:38:43,19 213355
25/11/2023 10:38:49,12 223251
25/11/2023 10:38:55,21 222563
25/11/2023 10:39:01,21 222794
25/11/2023 10:39:07,18 222634
25/11/2023 10:39:13,13 231817
25/11/2023 10:39:19,15 228904
25/11/2023 10:39:25,20 211118
25/11/2023 10:39:31,14 212368
25/11/2023 10:39:37,11 211651
25/11/2023 10:39:43,18 209999
25/11/2023 10:39:49,19 209925
25/11/2023 10:39:55,17 209985
25/11/2023 10:40:01,17 209905
25/11/2023 10:40:07,16 220584
25/11/2023 10:40:13,19 220737
25/11/2023 10:40:19,21 212704
25/11/2023 10:40:25,13 212900
25/11/2023 10:40:31,19 228706
25/11/2023 10:40:37,16 223379
25/11/2023 10:40:43,17 208177
25/11/2023 10:40:49,19 207485
25/11/2023 10:40:55,16 208429
25/11/2023 10:41:01,11 213131
25/11/2023 10:41:07,16 214112
25/11/2023 10:41:13,16 214012
25/11/2023 10:41:19,18 229298
25/11/2023 10:41:25,19 226358
25/11/2023 10:41:31,19 210553
25/11/2023 10:41:37,19 209762
25/11/2023 10:41:43,13 218357
25/11/2023 10:41:49,21 216701
25/11/2023 10:41:55,14 216583
25/11/2023 10:42:01,17 216655
25/11/2023 10:42:07,12 216587
25/11/2023 10:42:13,16 219281
25/11/2023 10:42:19,21 219681
25/11/2023 10:42:26,16 212754
25/11/2023 10:42:32,15 212724
25/11/2023 10:42:38,22 222214
25/11/2023 10:42:44,18 217108
25/11/2023 10:42:50,21 210500
25/11/2023 10:42:56,16 210331
25/11/2023 10:43:02,21 208342
25/11/2023 10:43:08,21 216778
25/11/2023 10:43:14,19 217046
25/11/2023 10:43:20,12 216922
25/11/2023 10:43:26,18 226160
25/11/2023 10:43:32,16 223140
25/11/2023 10:43:38,18 215456
25/11/2023 10:43:44,21 212756
25/11/2023 10:43:50,13 212031
25/11/2023 10:43:56,17 210222
25/11/2023 10:44:02,21 210001
25/11/2023 10:44:08,19 209945
25/11/2023 10:44:14,12 209845
25/11/2023 10:44:20,18 222019
25/11/2023 10:44:26,23 222439
25/11/2023 10:44:32,16 213034
25/11/2023 10:44:38,15 213140
25/11/2023 10:44:44,15 213506
25/11/2023 10:44:50,18 208434
25/11/2023 10:44:56,19 208588
25/11/2023 10:45:02,13 207844
25/11/2023 10:45:08,20 208836
25/11/2023 10:45:14,19 211074
25/11/2023 10:45:20,13 211375
25/11/2023 10:45:26,18 211291
25/11/2023 10:45:32,11 214350
25/11/2023 10:45:38,19 211398
25/11/2023 10:45:44,15 212749
25/11/2023 10:45:50,18 210000
25/11/2023 10:45:56,12 212288
25/11/2023 10:46:02,16 210540
25/11/2023 10:46:08,21 210455
25/11/2023 10:46:14,17 210427
25/11/2023 10:46:20,15 210371
25/11/2023 10:46:26,21 244057
25/11/2023 10:46:32,19 244446
25/11/2023 10:46:38,14 213545
25/11/2023 10:46:44,20 213693
25/11/2023 10:46:50,19 213988
25/11/2023 10:46:56,21 208900
25/11/2023 10:47:02,20 221350
25/11/2023 10:47:08,18 218778
25/11/2023 10:47:14,15 232583
25/11/2023 10:47:20,14 212835
25/11/2023 10:47:26,15 213035
25/11/2023 10:47:32,22 212952
25/11/2023 10:47:38,15 220496
25/11/2023 10:47:44,16 217471
25/11/2023 10:47:50,18 212935
25/11/2023 10:47:56,13 210148
25/11/2023 10:48:02,21 212830
25/11/2023 10:48:08,21 211070
25/11/2023 10:48:14,16 211087
25/11/2023 10:48:20,18 211210
25/11/2023 10:48:26,13 211126
25/11/2023 10:48:32,21 220234
25/11/2023 10:48:38,19 220586
25/11/2023 10:48:44,15 216088
25/11/2023 10:48:50,19 216320
25/11/2023 10:48:56,18 221150
25/11/2023 10:49:02,21 216090
25/11/2023 10:49:08,10 219272
25/11/2023 10:49:14,13 218632
25/11/2023 10:49:20,17 222680
25/11/2023 10:49:26,14 215701
25/11/2023 10:49:32,21 215923
25/11/2023 10:49:38,23 215647
25/11/2023 10:49:44,21 224794
25/11/2023 10:49:50,19 221862
25/11/2023 10:49:56,21 216427
25/11/2023 10:50:02,20 214582
25/11/2023 10:50:08,13 216859
25/11/2023 10:50:14,19 215255
25/11/2023 10:50:20,22 215205
25/11/2023 10:50:26,13 215175
25/11/2023 10:50:32,15 214952
25/11/2023 10:50:38,19 233070
25/11/2023 10:50:44,16 233458
25/11/2023 10:50:50,16 221226
25/11/2023 10:50:56,18 221442
25/11/2023 10:51:02,18 227669
25/11/2023 10:51:08,17 222581
25/11/2023 10:51:14,19 222787
25/11/2023 10:51:20,19 222092
25/11/2023 10:51:26,16 240262
25/11/2023 10:51:32,19 220422
25/11/2023 10:51:38,13 220546
25/11/2023 10:51:44,14 220229
25/11/2023 10:51:50,14 220242
25/11/2023 10:51:56,21 217198
25/11/2023 10:52:02,18 213899
25/11/2023 10:52:08,19 213299
25/11/2023 10:52:14,11 215376
25/11/2023 10:52:20,15 214133
25/11/2023 10:52:26,18 214052
25/11/2023 10:52:32,19 213907
25/11/2023 10:52:38,18 213882
25/11/2023 10:52:44,12 228385
25/11/2023 10:52:50,13 228750
25/11/2023 10:52:56,13 231205
25/11/2023 10:53:02,11 231460
25/11/2023 10:53:08,22 217577
25/11/2023 10:53:14,14 212248
25/11/2023 10:53:20,17 221680
25/11/2023 10:53:26,18 220896
25/11/2023 10:53:32,20 228036
25/11/2023 10:53:38,19 216319
25/11/2023 10:53:44,11 218355
25/11/2023 10:53:50,11 218346
25/11/2023 10:53:56,13 224432
25/11/2023 10:54:02,19 221448
25/11/2023 10:54:08,12 221368
25/11/2023 10:54:14,14 217718
25/11/2023 10:54:20,14 228868
25/11/2023 10:54:26,14 226958
25/11/2023 10:54:32,17 226922
25/11/2023 10:54:38,12 226970
25/11/2023 10:54:44,15 226877
25/11/2023 10:54:50,14 237732
25/11/2023 10:54:56,20 238236
25/11/2023 10:55:02,19 232098
25/11/2023 10:55:08,20 232330
25/11/2023 10:55:14,14 221448
25/11/2023 10:55:20,11 216405
25/11/2023 10:55:26,15 225759
25/11/2023 10:55:32,19 225126
25/11/2023 10:55:38,19 213645
25/11/2023 10:55:44,21 227819
25/11/2023 10:55:50,20 229209
25/11/2023 10:55:56,13 229173
25/11/2023 10:56:02,19 241363
25/11/2023 10:56:08,13 238360
25/11/2023 10:56:14,13 238320
25/11/2023 10:56:20,18 215785
25/11/2023 10:56:26,14 223847
25/11/2023 10:56:32,21 222175
25/11/2023 10:56:38,21 222045
25/11/2023 10:56:44,12 222041
25/11/2023 10:56:50,11 222053
25/11/2023 10:56:56,13 230959
25/11/2023 10:57:02,12 231292
25/11/2023 10:57:08,11 218647
25/11/2023 10:57:14,12 218935
25/11/2023 10:57:20,22 219293
25/11/2023 10:57:26,17 214030
25/11/2023 10:57:32,19 214247
25/11/2023 10:57:38,15 213263
25/11/2023 10:57:44,14 217198
25/11/2023 10:57:50,13 215681
25/11/2023 10:57:56,14 219799
25/11/2023 10:58:02,11 219615
25/11/2023 10:58:08,13 244174
25/11/2023 10:58:14,20 241132
25/11/2023 10:58:20,21 218037
25/11/2023 10:58:26,16 231232
25/11/2023 10:58:32,21 227066
25/11/2023 10:58:38,13 225306
25/11/2023 10:58:44,22 225173
25/11/2023 10:58:50,13 225157
25/11/2023 10:58:56,15 225012
25/11/2023 10:59:02,20 227735
25/11/2023 10:59:08,18 228204
25/11/2023 10:59:14,21 220361
25/11/2023 10:59:20,20 220593
25/11/2023 10:59:26,17 231581
25/11/2023 10:59:32,16 226543
25/11/2023 10:59:38,20 217497
25/11/2023 10:59:44,14 216829
25/11/2023 10:59:50,20 239201
25/11/2023 10:59:56,16 223898
25/11/2023 11:00:02,15 229523
25/11/2023 11:00:08,11 229427
25/11/2023 11:00:14,14 235486
25/11/2023 11:00:20,17 232542
25/11/2023 11:00:26,18 232458
25/11/2023 11:00:32,16 225766
25/11/2023 11:00:38,14 221448
25/11/2023 11:00:44,20 219624
25/11/2023 11:00:50,14 219482
25/11/2023 11:00:56,14 219482
25/11/2023 11:01:02,20 219450
25/11/2023 11:01:08,18 231434
25/11/2023 11:01:14,14 231884
25/11/2023 11:01:20,20 225798
25/11/2023 11:01:26,15 225974
25/11/2023 11:01:32,16 220012
25/11/2023 11:01:38,17 214897
25/11/2023 11:01:44,18 215055
25/11/2023 11:01:50,22 214463
25/11/2023 11:01:56,14 215275
25/11/2023 11:02:02,19 226608
25/11/2023 11:02:08,21 228489
25/11/2023 11:02:14,12 228341
25/11/2023 11:02:20,16 236511
25/11/2023 11:02:26,13 233439
25/11/2023 11:02:32,14 223968
25/11/2023 11:02:38,17 220343
25/11/2023 11:02:44,16 217571
25/11/2023 11:02:50,15 215843
25/11/2023 11:02:56,18 215781
25/11/2023 11:03:02,14 215729
25/11/2023 11:03:08,18 215745
25/11/2023 11:03:14,12 229434
25/11/2023 11:03:20,18 228924
25/11/2023 11:03:26,20 224147
25/11/2023 11:03:32,12 224407
25/11/2023 11:03:38,16 219946
25/11/2023 11:03:44,11 214873
25/11/2023 11:03:50,15 215103
25/11/2023 11:03:56,16 212830
25/11/2023 11:04:02,14 218738
25/11/2023 11:04:08,19 212812
25/11/2023 11:04:14,17 223816
25/11/2023 11:04:20,20 223367
25/11/2023 11:04:26,11 220218
25/11/2023 11:04:32,15 217254
25/11/2023 11:04:38,16 217123
25/11/2023 11:04:44,16 222667
25/11/2023 11:04:50,19 218557
25/11/2023 11:04:56,12 216803
25/11/2023 11:05:02,14 216773
25/11/2023 11:05:08,15 216797
25/11/2023 11:05:14,19 216812
25/11/2023 11:05:20,17 225722
25/11/2023 11:05:26,18 226198
25/11/2023 11:05:32,12 220064
25/11/2023 11:05:38,21 220348
25/11/2023 11:05:44,19 220647
25/11/2023 11:05:50,19 215598
25/11/2023 11:05:56,21 224960
25/11/2023 11:06:02,12 224364
25/11/2023 11:06:08,16 218932
25/11/2023 11:06:14,14 213130
25/11/2023 11:06:20,21 218590
25/11/2023 11:06:26,12 218267
25/11/2023 11:06:32,16 219221
25/11/2023 11:06:38,17 214426
25/11/2023 11:06:44,18 214331
25/11/2023 11:06:50,19 228629
25/11/2023 11:06:56,18 225079
25/11/2023 11:07:02,16 223341
25/11/2023 11:07:08,12 223271
25/11/2023 11:07:14,18 223351
25/11/2023 11:07:20,13 223338
25/11/2023 11:07:26,15 241335
25/11/2023 11:07:32,19 241656
25/11/2023 11:07:38,12 222972
25/11/2023 11:07:44,15 223256
25/11/2023 11:07:50,18 223581
25/11/2023 11:07:56,14 218424
25/11/2023 11:08:02,18 218450
25/11/2023 11:08:08,21 217834
25/11/2023 11:08:14,21 218531
25/11/2023 11:08:20,12 217383
25/11/2023 11:08:26,17 221272
25/11/2023 11:08:32,11 221032
25/11/2023 11:08:38,17 230280
25/11/2023 11:08:44,20 227283
25/11/2023 11:08:50,21 227244
25/11/2023 11:08:56,17 228962
25/11/2023 11:09:02,17 237780
25/11/2023 11:09:08,15 236085
25/11/2023 11:09:14,18 235999
25/11/2023 11:09:20,12 236054
25/11/2023 11:09:26,15 235990
25/11/2023 11:09:32,17 229576
25/11/2023 11:09:38,16 230077
25/11/2023 11:09:44,22 228370
25/11/2023 11:09:50,11 228599
25/11/2023 11:09:56,14 230111
25/11/2023 11:10:02,19 225102
25/11/2023 11:10:08,21 219080
25/11/2023 11:10:14,18 218536
25/11/2023 11:10:20,19 219264
25/11/2023 11:10:26,13 216607
25/11/2023 11:10:32,22 225379
25/11/2023 11:10:38,12 224964
25/11/2023 11:10:44,20 228057
25/11/2023 11:10:50,15 224992
25/11/2023 11:10:56,22 224937
25/11/2023 11:11:02,21 227389
25/11/2023 11:11:08,12 226251
25/11/2023 11:11:14,15 224552
25/11/2023 11:11:20,20 224470
25/11/2023 11:11:26,17 224362
25/11/2023 11:11:32,21 224315
25/11/2023 11:11:38,14 254642
25/11/2023 11:11:44,22 255065
25/11/2023 11:11:50,11 223930
25/11/2023 11:11:56,13 224233
25/11/2023 11:12:02,17 224492
25/11/2023 11:12:08,20 219443
25/11/2023 11:12:14,16 219534
25/11/2023 11:12:20,14 218986
25/11/2023 11:12:26,17 232070
25/11/2023 11:12:32,12 230992
25/11/2023 11:12:38,22 225711
25/11/2023 11:12:44,18 225275
25/11/2023 11:12:50,22 237473
25/11/2023 11:12:56,20 234487
25/11/2023 11:13:02,19 234427
25/11/2023 11:13:08,14 223746
25/11/2023 11:13:14,16 223490
25/11/2023 11:13:20,21 221762
25/11/2023 11:13:26,14 221588
25/11/2023 11:13:32,17 221443
25/11/2023 11:13:38,12 221387
25/11/2023 11:13:44,12 236483
25/11/2023 11:13:50,11 236985
25/11/2023 11:13:56,17 227553
25/11/2023 11:14:02,20 227848
25/11/2023 11:14:08,17 224868
25/11/2023 11:14:14,15 219917
25/11/2023 11:14:20,17 223141
25/11/2023 11:14:26,18 222533
25/11/2023 11:14:32,17 226385
25/11/2023 11:14:38,17 217708
25/11/2023 11:14:44,17 236666
25/11/2023 11:14:50,19 236546
25/11/2023 11:14:56,22 225779
25/11/2023 11:15:02,20 222815
