Inicio: 25/11/2023 19:09:30,80 - App: com.cleversystems.s3panelTv - Intervalo: 5 seg - Duracao: 99999999 min - Log: video-error-key.txt
26/11/2023 04:46:01,20 115002
26/11/2023 04:46:07,15 115644
26/11/2023 04:46:13,12 115036
26/11/2023 04:46:19,15 114972
26/11/2023 04:46:25,17 118080
26/11/2023 04:46:31,17 117952
26/11/2023 04:46:37,19 82489
26/11/2023 04:46:43,14 118141
26/11/2023 04:46:49,13 117829
26/11/2023 04:46:55,11 119396
26/11/2023 04:47:01,17 117139
26/11/2023 04:47:07,16 118577
26/11/2023 04:47:13,15 114876
26/11/2023 04:47:19,16 114543
26/11/2023 04:47:25,15 114536
26/11/2023 04:47:31,14 114523
26/11/2023 04:47:37,16 125567
26/11/2023 04:47:43,17 98654
26/11/2023 04:47:49,11 99465
26/11/2023 04:47:55,18 99569
26/11/2023 04:48:01,13 117704
26/11/2023 04:48:07,22 112405
26/11/2023 04:48:13,11 112967
26/11/2023 04:48:19,12 112374
26/11/2023 04:48:25,20 112295
26/11/2023 04:48:31,15 115397
26/11/2023 04:48:37,22 115282
26/11/2023 04:48:43,19 85508
26/11/2023 04:48:49,21 115267
26/11/2023 04:48:55,18 115159
26/11/2023 04:49:01,17 116770
26/11/2023 04:49:07,20 113990
26/11/2023 04:49:13,15 116274
26/11/2023 04:49:19,18 114526
26/11/2023 04:49:25,21 114482
26/11/2023 04:49:31,18 114457
26/11/2023 04:49:37,21 114490
26/11/2023 04:49:43,11 125246
26/11/2023 04:49:49,22 98484
26/11/2023 04:49:55,15 99310
26/11/2023 04:50:01,17 99488
26/11/2023 04:50:07,19 117516
26/11/2023 04:50:13,16 112240
26/11/2023 04:50:19,16 112798
26/11/2023 04:50:25,12 112238
26/11/2023 04:50:31,14 112113
26/11/2023 04:50:37,17 115285
26/11/2023 04:50:43,22 115121
26/11/2023 04:50:49,20 80940
26/11/2023 04:50:55,13 115054
26/11/2023 04:51:01,16 114995
26/11/2023 04:51:07,15 116573
26/11/2023 04:51:13,11 113793
26/11/2023 04:51:19,20 116159
26/11/2023 04:51:25,12 114094
26/11/2023 04:51:31,21 113781
26/11/2023 04:51:37,13 113713
26/11/2023 04:51:43,17 113708
26/11/2023 04:51:49,22 124678
26/11/2023 04:51:55,15 97699
26/11/2023 04:52:01,22 98597
26/11/2023 04:52:07,21 98695
26/11/2023 04:52:13,17 117155
26/11/2023 04:52:19,18 111714
26/11/2023 04:52:25,18 112014
26/11/2023 04:52:31,15 111370
26/11/2023 04:52:37,14 111129
26/11/2023 04:52:43,16 114306
26/11/2023 04:52:49,20 114162
26/11/2023 04:52:55,13 80176
26/11/2023 04:53:01,21 114030
26/11/2023 04:53:07,21 113926
26/11/2023 04:53:13,22 115614
26/11/2023 04:53:19,18 112822
26/11/2023 04:53:25,12 115139
26/11/2023 04:53:31,18 113319
26/11/2023 04:53:37,20 113319
26/11/2023 04:53:43,22 113267
26/11/2023 04:53:49,14 113291
26/11/2023 04:53:55,14 124208
26/11/2023 04:54:01,21 97740
26/11/2023 04:54:07,12 98614
26/11/2023 04:54:13,17 98708
26/11/2023 04:54:19,20 116829
26/11/2023 04:54:25,13 111485
26/11/2023 04:54:31,22 112059
26/11/2023 04:54:37,13 111503
26/11/2023 04:54:43,20 111371
26/11/2023 04:54:49,20 114537
26/11/2023 04:54:55,13 114369
26/11/2023 04:55:01,17 83134
26/11/2023 04:55:07,12 114249
26/11/2023 04:55:13,19 114217
26/11/2023 04:55:19,19 115818
26/11/2023 04:55:25,14 112869
26/11/2023 04:55:31,22 123234
26/11/2023 04:55:37,15 123826
26/11/2023 04:55:43,11 123874
26/11/2023 04:55:49,11 123773
26/11/2023 04:55:55,15 123797
26/11/2023 04:56:01,13 134470
26/11/2023 04:56:07,19 107796
26/11/2023 04:56:13,16 108614
26/11/2023 04:56:19,12 108704
26/11/2023 04:56:25,17 126796
26/11/2023 04:56:31,11 121592
26/11/2023 04:56:37,12 122070
26/11/2023 04:56:43,15 121550
26/11/2023 04:56:49,22 121362
26/11/2023 04:56:55,15 124497
26/11/2023 04:57:01,13 124353
26/11/2023 04:57:07,18 90384
26/11/2023 04:57:13,20 124211
26/11/2023 04:57:19,14 124035
26/11/2023 04:57:25,16 125770
26/11/2023 04:57:31,20 122942
26/11/2023 04:57:37,20 125290
26/11/2023 04:57:43,20 123506
26/11/2023 04:57:49,22 123470
26/11/2023 04:57:55,12 123450
26/11/2023 04:58:01,12 123466
26/11/2023 04:58:07,14 134348
26/11/2023 04:58:13,22 107776
26/11/2023 04:58:19,15 108587
26/11/2023 04:58:25,18 108689
26/11/2023 04:58:31,18 126821
26/11/2023 04:58:37,18 121485
26/11/2023 04:58:43,17 122023
26/11/2023 04:58:49,21 121515
26/11/2023 04:58:55,17 121323
26/11/2023 04:59:01,19 124510
26/11/2023 04:59:07,18 124354
26/11/2023 04:59:13,18 88820
26/11/2023 04:59:19,18 124688
26/11/2023 04:59:25,15 124296
26/11/2023 04:59:31,15 125899
26/11/2023 04:59:37,17 123147
26/11/2023 04:59:43,22 125509
26/11/2023 04:59:49,13 123709
26/11/2023 04:59:55,19 123721
26/11/2023 05:00:01,15 123673
26/11/2023 05:00:07,18 123721
26/11/2023 05:00:13,21 134544
26/11/2023 05:00:19,17 107960
26/11/2023 05:00:25,18 108775
26/11/2023 05:00:31,12 108853
26/11/2023 05:00:37,19 126901
26/11/2023 05:00:43,13 121585
26/11/2023 05:00:49,13 122183
26/11/2023 05:00:55,20 121611
26/11/2023 05:01:01,20 121451
26/11/2023 05:01:07,16 124603
26/11/2023 05:01:13,21 124451
26/11/2023 05:01:19,16 94622
26/11/2023 05:01:25,13 124413
26/11/2023 05:01:31,12 124345
26/11/2023 05:01:37,22 125946
26/11/2023 05:01:43,17 123130
26/11/2023 05:01:49,13 125476
26/11/2023 05:01:55,18 123712
26/11/2023 05:02:01,11 123680
26/11/2023 05:02:07,18 123680
26/11/2023 05:02:13,21 123692
26/11/2023 05:02:19,15 134540
26/11/2023 05:02:25,12 107840
26/11/2023 05:02:31,12 108735
26/11/2023 05:02:37,21 108857
26/11/2023 05:02:43,12 126909
26/11/2023 05:02:49,16 121516
26/11/2023 05:02:55,18 122062
26/11/2023 05:03:01,12 121542
26/11/2023 05:03:07,20 121382
26/11/2023 05:03:13,16 124549
26/11/2023 05:03:19,16 124441
26/11/2023 05:03:25,14 90264
26/11/2023 05:03:31,17 124351
26/11/2023 05:03:37,17 124283
26/11/2023 05:03:43,21 125874
26/11/2023 05:03:49,16 123094
26/11/2023 05:03:55,11 125411
26/11/2023 05:04:01,16 123655
26/11/2023 05:04:07,13 123639
26/11/2023 05:04:13,15 123591
26/11/2023 05:04:19,17 123631
26/11/2023 05:04:25,14 134478
26/11/2023 05:04:31,17 107918
26/11/2023 05:04:37,19 108737
26/11/2023 05:04:43,15 108731
26/11/2023 05:04:49,19 126839
26/11/2023 05:04:55,21 121523
26/11/2023 05:05:01,21 122097
26/11/2023 05:05:07,16 121533
26/11/2023 05:05:13,14 121413
26/11/2023 05:05:19,15 124542
26/11/2023 05:05:25,17 124444
26/11/2023 05:05:31,18 89120
26/11/2023 05:05:37,11 124613
26/11/2023 05:05:43,13 124233
26/11/2023 05:05:49,17 125880
26/11/2023 05:05:55,20 123100
26/11/2023 05:06:01,19 125402
26/11/2023 05:06:07,14 123630
26/11/2023 05:06:13,15 123622
26/11/2023 05:06:19,17 123606
26/11/2023 05:06:25,13 123602
26/11/2023 05:06:31,14 134521
26/11/2023 05:06:37,18 107817
26/11/2023 05:06:43,13 108616
26/11/2023 05:06:49,17 108714
26/11/2023 05:06:55,13 126846
26/11/2023 05:07:01,17 121586
26/11/2023 05:07:07,15 122132
26/11/2023 05:07:13,12 121584
26/11/2023 05:07:19,18 121432
26/11/2023 05:07:25,14 124599
26/11/2023 05:07:31,18 124479
26/11/2023 05:07:37,17 125723
26/11/2023 05:07:43,19 124276
26/11/2023 05:07:49,19 124276
26/11/2023 05:07:55,20 125936
26/11/2023 05:08:01,18 123148
26/11/2023 05:08:07,18 125448
26/11/2023 05:08:13,18 123664
26/11/2023 05:08:19,19 123632
26/11/2023 05:08:25,20 123644
26/11/2023 05:08:31,17 123548
26/11/2023 05:08:37,15 134501
26/11/2023 05:08:43,17 107900
26/11/2023 05:08:49,16 108719
26/11/2023 05:08:55,16 108833
26/11/2023 05:09:01,18 126978
26/11/2023 05:09:07,14 121619
26/11/2023 05:09:13,13 122173
26/11/2023 05:09:19,18 121609
26/11/2023 05:09:25,17 121522
26/11/2023 05:09:31,16 124572
26/11/2023 05:09:37,20 124468
26/11/2023 05:09:43,14 89051
26/11/2023 05:09:49,13 124410
26/11/2023 05:09:55,17 124330
26/11/2023 05:10:01,20 125962
26/11/2023 05:10:07,15 123194
26/11/2023 05:10:13,17 125523
26/11/2023 05:10:19,13 123711
26/11/2023 05:10:25,19 123759
26/11/2023 05:10:31,18 123639
26/11/2023 05:10:37,12 123639
26/11/2023 05:10:43,20 134543
26/11/2023 05:10:49,13 108212
26/11/2023 05:10:55,16 109066
26/11/2023 05:11:01,14 109172
26/11/2023 05:11:07,16 127276
26/11/2023 05:11:13,19 122049
26/11/2023 05:11:19,18 122513
26/11/2023 05:11:25,12 121965
26/11/2023 05:11:31,21 121845
26/11/2023 05:11:37,12 124948
26/11/2023 05:11:43,18 124859
26/11/2023 05:11:49,17 89512
26/11/2023 05:11:55,18 125021
26/11/2023 05:12:01,18 124675
26/11/2023 05:12:07,19 126314
26/11/2023 05:12:13,14 123538
26/11/2023 05:12:19,21 125754
26/11/2023 05:12:25,19 123890
26/11/2023 05:12:31,12 123890
26/11/2023 05:12:37,15 123834
26/11/2023 05:12:43,14 123890
26/11/2023 05:12:49,15 134894
26/11/2023 05:12:55,19 122126
26/11/2023 05:13:01,17 109097
26/11/2023 05:13:07,16 109163
26/11/2023 05:13:13,17 127264
26/11/2023 05:13:19,17 121988
26/11/2023 05:13:25,14 122534
26/11/2023 05:13:31,16 122026
26/11/2023 05:13:37,13 121806
26/11/2023 05:13:43,17 124977
26/11/2023 05:13:49,12 124865
26/11/2023 05:13:55,18 90819
26/11/2023 05:14:01,14 124776
26/11/2023 05:14:07,15 124708
26/11/2023 05:14:13,18 126298
26/11/2023 05:14:19,17 123417
26/11/2023 05:14:25,18 125794
26/11/2023 05:14:31,22 123990
26/11/2023 05:14:37,19 123962
26/11/2023 05:14:43,20 123924
26/11/2023 05:14:49,20 123996
26/11/2023 05:14:55,22 134875
26/11/2023 05:15:01,15 108250
26/11/2023 05:15:07,18 109104
26/11/2023 05:15:13,20 109218
26/11/2023 05:15:19,15 127326
26/11/2023 05:15:25,20 121954
26/11/2023 05:15:31,16 122520
26/11/2023 05:15:37,16 121980
26/11/2023 05:15:43,12 121852
26/11/2023 05:15:49,13 125007
26/11/2023 05:15:55,18 124895
26/11/2023 05:16:01,16 89393
26/11/2023 05:16:07,22 124796
26/11/2023 05:16:13,12 124627
26/11/2023 05:16:19,14 126250
26/11/2023 05:16:25,15 123494
26/11/2023 05:16:31,13 125778
26/11/2023 05:16:37,21 124022
26/11/2023 05:16:43,20 124018
26/11/2023 05:16:49,19 123994
26/11/2023 05:16:55,20 124002
26/11/2023 05:17:01,16 134903
26/11/2023 05:17:07,11 107869
26/11/2023 05:17:13,22 108808
26/11/2023 05:17:19,15 108886
26/11/2023 05:17:25,19 126954
26/11/2023 05:17:31,18 121963
26/11/2023 05:17:37,16 122510
26/11/2023 05:17:43,20 121933
26/11/2023 05:17:49,19 121801
26/11/2023 05:17:55,17 124942
26/11/2023 05:18:01,14 124806
26/11/2023 05:18:07,12 90812
26/11/2023 05:18:13,14 125132
26/11/2023 05:18:19,19 124523
26/11/2023 05:18:25,21 126205
26/11/2023 05:18:31,20 123434
26/11/2023 05:18:37,18 125788
26/11/2023 05:18:43,14 123971
26/11/2023 05:18:49,15 123992
26/11/2023 05:18:55,22 123964
26/11/2023 05:19:01,17 123987
26/11/2023 05:19:07,18 134886
26/11/2023 05:19:13,20 108220
26/11/2023 05:19:19,17 109073
26/11/2023 05:19:25,12 109155
26/11/2023 05:19:31,12 127271
26/11/2023 05:19:37,19 121959
26/11/2023 05:19:43,14 122504
26/11/2023 05:19:49,14 121948
26/11/2023 05:19:55,21 121816
26/11/2023 05:20:01,14 124892
26/11/2023 05:20:07,18 124724
26/11/2023 05:20:13,14 90703
26/11/2023 05:20:19,11 124667
26/11/2023 05:20:25,12 124586
26/11/2023 05:20:31,17 126235
26/11/2023 05:20:37,21 123463
26/11/2023 05:20:43,12 125736
26/11/2023 05:20:49,18 123960
26/11/2023 05:20:55,18 123940
26/11/2023 05:21:01,19 123944
26/11/2023 05:21:07,22 123976
26/11/2023 05:21:13,15 134843
26/11/2023 05:21:19,14 108220
26/11/2023 05:21:25,19 109078
26/11/2023 05:21:31,15 109157
26/11/2023 05:21:37,19 127243
26/11/2023 05:21:43,12 121919
26/11/2023 05:21:49,19 122517
26/11/2023 05:21:55,22 121973
26/11/2023 05:22:01,19 122428
26/11/2023 05:22:07,14 125557
26/11/2023 05:22:13,17 125386
26/11/2023 05:22:19,17 91224
26/11/2023 05:22:25,16 125270
26/11/2023 05:22:31,18 125186
26/11/2023 05:22:37,19 126846
26/11/2023 05:22:43,14 124026
26/11/2023 05:22:49,19 126396
26/11/2023 05:22:55,17 124588
26/11/2023 05:23:01,18 125099
26/11/2023 05:23:07,22 125091
26/11/2023 05:23:13,17 125075
26/11/2023 05:23:19,11 135978
26/11/2023 05:23:25,16 109401
26/11/2023 05:23:31,16 110251
26/11/2023 05:23:37,14 110192
26/11/2023 05:23:43,17 128331
26/11/2023 05:23:49,20 122990
26/11/2023 05:23:55,21 123611
26/11/2023 05:24:01,14 123058
26/11/2023 05:24:07,19 122923
26/11/2023 05:24:13,15 126085
26/11/2023 05:24:19,13 125946
26/11/2023 05:24:25,16 91960
26/11/2023 05:24:31,17 126739
26/11/2023 05:24:37,14 126175
26/11/2023 05:24:43,15 127798
26/11/2023 05:24:49,20 125034
26/11/2023 05:24:55,13 127344
26/11/2023 05:25:01,13 125568
26/11/2023 05:25:07,12 125557
26/11/2023 05:25:13,20 125552
26/11/2023 05:25:19,20 125500
26/11/2023 05:25:25,20 136412
26/11/2023 05:25:31,20 109787
26/11/2023 05:25:37,21 110607
26/11/2023 05:25:43,16 110728
26/11/2023 05:25:49,20 128828
26/11/2023 05:25:55,15 123481
26/11/2023 05:26:01,18 123464
26/11/2023 05:26:07,15 122723
26/11/2023 05:26:13,11 122603
26/11/2023 05:26:19,20 125747
26/11/2023 05:26:25,17 125627
26/11/2023 05:26:31,13 125619
26/11/2023 05:26:37,20 128539
26/11/2023 05:26:43,20 125455
26/11/2023 05:26:49,21 127051
26/11/2023 05:26:55,15 124267
26/11/2023 05:27:01,18 125324
26/11/2023 05:27:07,21 125619
26/11/2023 05:27:13,20 125639
26/11/2023 05:27:19,14 125560
26/11/2023 05:27:25,18 125631
26/11/2023 05:27:31,21 136436
26/11/2023 05:27:37,11 120912
26/11/2023 05:27:43,19 110599
26/11/2023 05:27:49,12 110673
26/11/2023 05:27:55,20 128813
26/11/2023 05:28:01,22 123537
26/11/2023 05:28:07,11 124018
26/11/2023 05:28:13,18 123479
26/11/2023 05:28:19,16 123339
26/11/2023 05:28:25,14 126481
26/11/2023 05:28:31,13 126341
26/11/2023 05:28:37,18 90912
26/11/2023 05:28:43,14 126479
26/11/2023 05:28:49,15 126055
26/11/2023 05:28:55,19 127774
26/11/2023 05:29:01,14 124958
26/11/2023 05:29:07,15 127303
26/11/2023 05:29:13,21 125515
26/11/2023 05:29:19,21 125527
26/11/2023 05:29:25,12 125489
26/11/2023 05:29:31,18 125487
26/11/2023 05:29:37,17 136436
26/11/2023 05:29:43,15 109799
26/11/2023 05:29:49,20 110601
26/11/2023 05:29:55,18 110695
26/11/2023 05:30:01,21 128787
26/11/2023 05:30:07,14 123495
26/11/2023 05:30:13,17 124037
26/11/2023 05:30:19,13 123541
26/11/2023 05:30:25,13 123369
26/11/2023 05:30:31,17 126477
26/11/2023 05:30:37,18 126285
26/11/2023 05:30:43,21 92273
26/11/2023 05:30:49,15 126198
26/11/2023 05:30:55,18 126138
26/11/2023 05:31:01,12 127749
26/11/2023 05:31:07,15 124969
26/11/2023 05:31:13,14 127294
26/11/2023 05:31:19,16 125538
26/11/2023 05:31:25,19 125522
26/11/2023 05:31:31,12 125494
26/11/2023 05:31:37,15 125530
26/11/2023 05:31:43,15 136396
26/11/2023 05:31:49,17 116456
26/11/2023 05:31:55,14 110559
26/11/2023 05:32:01,14 110657
26/11/2023 05:32:07,16 128781
26/11/2023 05:32:13,16 123384
26/11/2023 05:32:19,13 123926
26/11/2023 05:32:25,18 123418
26/11/2023 05:32:31,19 123278
26/11/2023 05:32:37,16 126426
26/11/2023 05:32:43,19 126330
26/11/2023 05:32:49,17 95423
26/11/2023 05:32:55,13 126731
26/11/2023 05:33:01,15 126191
26/11/2023 05:33:07,16 127802
26/11/2023 05:33:13,15 125038
26/11/2023 05:33:19,15 127363
26/11/2023 05:33:25,18 125567
26/11/2023 05:33:31,18 125562
26/11/2023 05:33:37,19 125542
26/11/2023 05:33:43,17 125566
26/11/2023 05:33:49,17 136480
26/11/2023 05:33:55,16 111142
26/11/2023 05:34:01,14 110597
26/11/2023 05:34:07,21 110655
26/11/2023 05:34:13,19 128764
26/11/2023 05:34:19,20 123432
26/11/2023 05:34:25,20 124030
26/11/2023 05:34:31,12 123453
26/11/2023 05:34:37,18 123309
26/11/2023 05:34:43,13 126473
26/11/2023 05:34:49,15 126365
26/11/2023 05:34:55,11 90899
26/11/2023 05:35:01,21 126400
26/11/2023 05:35:07,21 126264
26/11/2023 05:35:13,11 127834
26/11/2023 05:35:19,20 125102
26/11/2023 05:35:25,11 127420
26/11/2023 05:35:31,22 125668
26/11/2023 05:35:37,21 125632
26/11/2023 05:35:43,22 125624
26/11/2023 05:35:49,13 125515
26/11/2023 05:35:55,15 136318
26/11/2023 05:36:01,18 108546
26/11/2023 05:36:07,18 109317
26/11/2023 05:36:13,19 109435
26/11/2023 05:36:19,12 127515
26/11/2023 05:36:25,20 122251
26/11/2023 05:36:31,17 122781
26/11/2023 05:36:37,13 122196
26/11/2023 05:36:43,17 122088
26/11/2023 05:36:49,13 125236
26/11/2023 05:36:55,12 125120
26/11/2023 05:37:01,19 91115
26/11/2023 05:37:07,15 125030
26/11/2023 05:37:13,15 124930
26/11/2023 05:37:19,18 126557
26/11/2023 05:37:25,14 123769
26/11/2023 05:37:31,17 126047
26/11/2023 05:37:37,12 124181
26/11/2023 05:37:43,13 124149
26/11/2023 05:37:49,13 124133
26/11/2023 05:37:55,14 124145
26/11/2023 05:38:01,19 135181
26/11/2023 05:38:07,16 106989
26/11/2023 05:38:13,14 107827
26/11/2023 05:38:19,22 107941
26/11/2023 05:38:25,14 126010
26/11/2023 05:38:31,19 120706
26/11/2023 05:38:37,19 121280
26/11/2023 05:38:43,14 120704
26/11/2023 05:38:49,17 120580
26/11/2023 05:38:55,21 123706
26/11/2023 05:39:01,18 123566
26/11/2023 05:39:07,20 89574
26/11/2023 05:39:13,17 123513
26/11/2023 05:39:19,14 123417
26/11/2023 05:39:25,13 125000
26/11/2023 05:39:31,14 122240
26/11/2023 05:39:37,21 124540
26/11/2023 05:39:43,21 122776
26/11/2023 05:39:49,15 122760
26/11/2023 05:39:55,18 122728
26/11/2023 05:40:01,19 122760
26/11/2023 05:40:07,21 133287
26/11/2023 05:40:13,18 106684
26/11/2023 05:40:19,17 107527
26/11/2023 05:40:25,17 107613
26/11/2023 05:40:31,15 125705
26/11/2023 05:40:37,16 120437
26/11/2023 05:40:43,14 120967
26/11/2023 05:40:49,19 120411
26/11/2023 05:40:55,22 120271
26/11/2023 05:41:01,13 123426
26/11/2023 05:41:07,21 123205
26/11/2023 05:41:13,18 89102
26/11/2023 05:41:19,16 123134
26/11/2023 05:41:25,16 123014
26/11/2023 05:41:31,21 124674
26/11/2023 05:41:37,17 121914
26/11/2023 05:41:43,20 124215
26/11/2023 05:41:49,19 122455
26/11/2023 05:41:55,16 122427
26/11/2023 05:42:01,20 122403
26/11/2023 05:42:07,19 122449
26/11/2023 05:42:13,18 133297
26/11/2023 05:42:19,15 106658
26/11/2023 05:42:25,15 107516
26/11/2023 05:42:31,15 107614
26/11/2023 05:42:37,13 125734
26/11/2023 05:42:43,18 120375
26/11/2023 05:42:49,12 120876
26/11/2023 05:42:55,14 120320
26/11/2023 05:43:01,19 120192
26/11/2023 05:43:07,13 123340
26/11/2023 05:43:13,18 123251
26/11/2023 05:43:19,14 89262
26/11/2023 05:43:25,14 123117
26/11/2023 05:43:31,21 123033
26/11/2023 05:43:37,17 124663
26/11/2023 05:43:43,17 121911
26/11/2023 05:43:49,14 124201
26/11/2023 05:43:55,18 122425
26/11/2023 05:44:01,16 122433
26/11/2023 05:44:07,19 122397
26/11/2023 05:44:13,20 122445
26/11/2023 05:44:19,14 133359
26/11/2023 05:44:25,21 104518
26/11/2023 05:44:31,19 105385
26/11/2023 05:44:37,11 105418
26/11/2023 05:44:43,17 123538
26/11/2023 05:44:49,15 118157
26/11/2023 05:44:55,20 118775
26/11/2023 05:45:01,18 118255
26/11/2023 05:45:07,17 118095
26/11/2023 05:45:13,11 121275
26/11/2023 05:45:19,16 121139
26/11/2023 05:45:25,16 89954
26/11/2023 05:45:31,22 121047
26/11/2023 05:45:37,12 120997
26/11/2023 05:45:43,14 122574
26/11/2023 05:45:49,12 119794
26/11/2023 05:45:55,16 122315
26/11/2023 05:46:01,14 120479
26/11/2023 05:46:07,18 120491
26/11/2023 05:46:13,19 120491
26/11/2023 05:46:19,16 120475
26/11/2023 05:46:25,18 131363
26/11/2023 05:46:31,21 104552
26/11/2023 05:46:37,18 105394
26/11/2023 05:46:43,13 105464
26/11/2023 05:46:49,15 123572
26/11/2023 05:46:55,21 118248
26/11/2023 05:47:01,13 118830
26/11/2023 05:47:07,15 116376
26/11/2023 05:47:13,18 114783
26/11/2023 05:47:19,16 117709
26/11/2023 05:47:25,22 117397
26/11/2023 05:47:31,15 117365
26/11/2023 05:47:37,14 117664
26/11/2023 05:47:43,16 117104
26/11/2023 05:47:49,16 118749
26/11/2023 05:47:55,21 115988
26/11/2023 05:48:01,14 118301
26/11/2023 05:48:07,19 116444
26/11/2023 05:48:13,14 116372
26/11/2023 05:48:19,20 116396
26/11/2023 05:48:25,11 116366
26/11/2023 05:48:31,15 127345
26/11/2023 05:48:37,11 112956
26/11/2023 05:48:43,17 101552
26/11/2023 05:48:49,16 101627
26/11/2023 05:48:55,21 119746
26/11/2023 05:49:01,13 114418
26/11/2023 05:49:07,17 114984
26/11/2023 05:49:13,20 114432
26/11/2023 05:49:19,13 114324
26/11/2023 05:49:25,20 117455
26/11/2023 05:49:31,19 117350
26/11/2023 05:49:37,13 117307
26/11/2023 05:49:43,16 117676
26/11/2023 05:49:49,15 117184
26/11/2023 05:49:55,16 118807
26/11/2023 05:50:01,17 116007
26/11/2023 05:50:07,20 118352
26/11/2023 05:50:13,15 116488
26/11/2023 05:50:19,19 116484
26/11/2023 05:50:25,21 116460
26/11/2023 05:50:31,17 116472
26/11/2023 05:50:37,13 127457
26/11/2023 05:50:43,19 107729
26/11/2023 05:50:49,16 101568
26/11/2023 05:50:55,11 101662
26/11/2023 05:51:01,13 119723
26/11/2023 05:51:07,12 114455
26/11/2023 05:51:13,21 114969
26/11/2023 05:51:19,19 114417
26/11/2023 05:51:25,16 114302
26/11/2023 05:51:31,15 117383
26/11/2023 05:51:37,17 117295
26/11/2023 05:51:43,16 117263
26/11/2023 05:51:49,13 120093
26/11/2023 05:51:55,21 117049
26/11/2023 05:52:01,18 118621
26/11/2023 05:52:07,12 115788
26/11/2023 05:52:13,13 118167
26/11/2023 05:52:19,20 115868
26/11/2023 05:52:25,15 115309
26/11/2023 05:52:31,18 115313
26/11/2023 05:52:37,19 114408
26/11/2023 05:52:43,21 125246
26/11/2023 05:52:49,20 112677
26/11/2023 05:52:55,16 99309
26/11/2023 05:53:01,17 99423
26/11/2023 05:53:07,20 117491
26/11/2023 05:53:13,11 112223
26/11/2023 05:53:19,16 112745
26/11/2023 05:53:25,14 112169
26/11/2023 05:53:31,16 112089
26/11/2023 05:53:37,19 115180
26/11/2023 05:53:43,16 115060
26/11/2023 05:53:49,11 115032
26/11/2023 05:53:55,14 117853
26/11/2023 05:54:01,20 114737
26/11/2023 05:54:07,22 116403
26/11/2023 05:54:13,16 113607
26/11/2023 05:54:19,21 115887
26/11/2023 05:54:25,12 114115
26/11/2023 05:54:31,19 114111
26/11/2023 05:54:37,12 114071
26/11/2023 05:54:43,15 114115
26/11/2023 05:54:49,20 124988
26/11/2023 05:54:55,17 112517
26/11/2023 05:55:01,22 99205
26/11/2023 05:55:07,13 99279
26/11/2023 05:55:13,16 117377
26/11/2023 05:55:19,19 112105
26/11/2023 05:55:25,11 112647
26/11/2023 05:55:31,15 112055
26/11/2023 05:55:37,12 111947
26/11/2023 05:55:43,13 115024
26/11/2023 05:55:49,15 114898
26/11/2023 05:55:55,14 114790
26/11/2023 05:56:01,15 117873
26/11/2023 05:56:07,13 114713
26/11/2023 05:56:13,12 116378
26/11/2023 05:56:19,12 113590
26/11/2023 05:56:25,13 115914
26/11/2023 05:56:31,12 114146
26/11/2023 05:56:37,14 114273
26/11/2023 05:56:43,16 114239
26/11/2023 05:56:49,12 114251
26/11/2023 05:56:55,13 125153
26/11/2023 05:57:01,21 112491
26/11/2023 05:57:07,15 99330
26/11/2023 05:57:13,19 99436
26/11/2023 05:57:19,21 117496
26/11/2023 05:57:25,19 112248
26/11/2023 05:57:31,16 112766
26/11/2023 05:57:37,13 112190
26/11/2023 05:57:43,17 112001
26/11/2023 05:57:49,19 115141
26/11/2023 05:57:55,12 115029
26/11/2023 05:58:01,21 114993
26/11/2023 05:58:07,18 117977
26/11/2023 05:58:13,19 114889
26/11/2023 05:58:19,13 116471
26/11/2023 05:58:25,18 113711
26/11/2023 05:58:31,12 116009
26/11/2023 05:58:37,15 114244
26/11/2023 05:58:43,20 114233
26/11/2023 05:58:49,14 114217
26/11/2023 05:58:55,17 114241
