Inicio: 28/11/2023 14:13:49,28 - App: com.cleversystems.s3panelTv - Intervalo: 10 seg - Duracao: 99999999 min - Log: teste-media-error.txt
29/11/2023 19:38:23,19 253486
29/11/2023 19:38:34,18 301505
29/11/2023 19:38:45,17 295653
29/11/2023 19:38:56,13 240131
29/11/2023 19:39:07,14 242610
29/11/2023 19:39:18,22 227536
29/11/2023 19:39:29,18 240857
29/11/2023 19:39:40,22 204492
29/11/2023 19:39:51,18 247225
29/11/2023 19:40:02,22 249849
29/11/2023 19:40:13,17 220115
29/11/2023 19:40:24,18 214209
29/11/2023 19:40:35,16 271362
29/11/2023 19:40:46,15 271794
29/11/2023 19:40:57,12 267605
29/11/2023 19:41:08,16 264479
29/11/2023 19:41:19,14 264437
29/11/2023 19:41:30,15 264817
29/11/2023 19:41:41,13 264745
29/11/2023 19:41:52,18 256576
29/11/2023 19:42:03,15 256061
29/11/2023 19:42:14,22 255003
29/11/2023 19:42:25,18 248741
29/11/2023 19:42:36,17 248620
29/11/2023 19:42:47,19 248635
29/11/2023 19:42:58,12 248389
29/11/2023 19:43:09,13 246931
29/11/2023 19:43:20,19 245698
29/11/2023 19:43:31,22 244499
29/11/2023 19:43:42,19 242893
29/11/2023 19:43:53,15 244373
29/11/2023 19:44:04,22 242614
29/11/2023 19:44:15,19 242568
29/11/2023 19:44:26,21 242475
29/11/2023 19:44:37,16 219861
29/11/2023 19:44:48,18 198023
29/11/2023 19:44:59,13 257369
29/11/2023 19:45:10,17 305959
29/11/2023 19:45:21,21 307228
29/11/2023 19:45:32,22 306970
29/11/2023 19:45:43,17 246377
29/11/2023 19:45:54,19 230066
29/11/2023 19:46:05,21 240653
29/11/2023 19:46:16,18 205683
29/11/2023 19:46:27,19 245603
29/11/2023 19:46:38,21 244961
29/11/2023 19:46:49,17 212770
29/11/2023 19:47:00,22 211315
29/11/2023 19:47:11,19 263056
29/11/2023 19:47:22,14 255306
29/11/2023 19:47:33,21 250878
29/11/2023 19:47:44,18 249410
29/11/2023 19:47:55,16 247833
29/11/2023 19:48:06,17 247886
29/11/2023 19:48:17,12 247837
29/11/2023 19:48:28,11 239440
29/11/2023 19:48:39,14 239435
29/11/2023 19:48:50,17 239402
29/11/2023 19:49:01,19 239411
29/11/2023 19:49:12,22 239354
29/11/2023 19:49:23,12 239373
29/11/2023 19:49:34,12 239372
29/11/2023 19:49:45,18 239395
29/11/2023 19:49:56,16 239371
29/11/2023 19:50:07,19 239383
29/11/2023 19:50:18,20 239332
29/11/2023 19:50:29,12 242160
29/11/2023 19:50:40,15 241706
29/11/2023 19:50:51,13 241850
29/11/2023 19:51:02,20 241814
29/11/2023 19:51:13,13 241910
29/11/2023 19:51:24,15 219008
29/11/2023 19:51:35,21 258495
29/11/2023 19:51:46,13 286134
29/11/2023 19:51:57,15 307382
29/11/2023 19:52:08,15 306868
29/11/2023 19:52:19,22 247837
29/11/2023 19:52:30,21 231227
29/11/2023 19:52:41,12 256184
29/11/2023 19:52:52,16 207932
29/11/2023 19:53:03,20 247543
29/11/2023 19:53:14,18 249336
29/11/2023 19:53:25,22 248837
29/11/2023 19:53:36,19 220416
29/11/2023 19:53:47,12 271215
29/11/2023 19:53:58,20 269904
29/11/2023 19:54:09,13 270167
29/11/2023 19:54:20,13 265345
29/11/2023 19:54:31,18 262215
29/11/2023 19:54:42,16 262339
29/11/2023 19:54:53,18 262547
29/11/2023 19:55:04,19 254299
29/11/2023 19:55:15,14 254325
29/11/2023 19:55:26,19 254334
29/11/2023 19:55:37,12 254316
29/11/2023 19:55:48,21 254323
29/11/2023 19:55:59,14 254266
29/11/2023 19:56:10,13 254190
29/11/2023 19:56:21,16 252551
29/11/2023 19:56:32,12 251332
29/11/2023 19:56:43,21 251570
29/11/2023 19:56:54,19 251071
29/11/2023 19:57:05,17 252618
29/11/2023 19:57:16,16 249625
29/11/2023 19:57:27,22 241181
29/11/2023 19:57:38,18 241041
29/11/2023 19:57:49,14 241420
29/11/2023 19:58:00,19 218601
29/11/2023 19:58:11,14 259429
29/11/2023 19:58:22,15 261355
29/11/2023 19:58:33,17 303893
29/11/2023 19:58:44,15 302145
29/11/2023 19:58:55,15 242195
29/11/2023 19:59:06,16 243785
29/11/2023 19:59:17,12 226308
29/11/2023 19:59:28,23 205601
29/11/2023 19:59:39,17 246322
29/11/2023 19:59:50,15 247602
29/11/2023 20:00:01,21 247310
29/11/2023 20:00:12,17 219445
29/11/2023 20:00:23,19 270581
29/11/2023 20:00:34,21 269625
29/11/2023 20:00:45,12 270055
29/11/2023 20:00:56,20 265950
29/11/2023 20:01:07,15 263801
29/11/2023 20:01:18,16 263053
29/11/2023 20:01:29,16 263409
29/11/2023 20:01:40,22 263070
29/11/2023 20:01:51,12 254166
29/11/2023 20:02:02,22 254073
29/11/2023 20:02:13,11 248551
29/11/2023 20:02:24,15 246543
29/11/2023 20:02:35,16 244800
29/11/2023 20:02:46,20 244762
29/11/2023 20:02:57,13 244205
29/11/2023 20:03:08,12 244192
29/11/2023 20:03:19,16 243902
29/11/2023 20:03:30,20 243867
29/11/2023 20:03:41,17 241625
29/11/2023 20:03:52,12 243356
29/11/2023 20:04:03,18 242559
29/11/2023 20:04:14,14 242826
29/11/2023 20:04:25,20 242621
29/11/2023 20:04:36,15 220407
29/11/2023 20:04:47,22 199361
29/11/2023 20:04:58,21 259343
29/11/2023 20:05:09,18 308396
29/11/2023 20:05:20,15 310276
29/11/2023 20:05:31,22 291669
29/11/2023 20:05:42,15 249029
29/11/2023 20:05:53,16 232184
29/11/2023 20:06:04,20 244484
29/11/2023 20:06:15,18 206997
29/11/2023 20:06:26,15 247246
29/11/2023 20:06:37,16 246389
29/11/2023 20:06:48,12 218747
29/11/2023 20:06:59,15 212631
29/11/2023 20:07:10,20 269839
29/11/2023 20:07:21,20 262941
29/11/2023 20:07:32,22 256165
29/11/2023 20:07:43,19 254293
29/11/2023 20:07:54,12 254185
29/11/2023 20:08:05,12 254377
29/11/2023 20:08:16,22 254270
29/11/2023 20:08:27,16 246020
29/11/2023 20:08:38,17 245892
29/11/2023 20:08:49,14 245890
29/11/2023 20:09:00,15 245878
29/11/2023 20:09:11,17 245874
29/11/2023 20:09:22,15 245870
29/11/2023 20:09:33,22 245710
29/11/2023 20:09:44,18 245710
29/11/2023 20:09:55,15 245300
29/11/2023 20:10:06,13 244142
29/11/2023 20:10:17,14 240170
29/11/2023 20:10:28,22 242229
29/11/2023 20:10:39,15 242121
29/11/2023 20:10:50,22 242759
29/11/2023 20:11:01,20 242770
29/11/2023 20:11:12,16 242874
29/11/2023 20:11:23,16 220579
29/11/2023 20:11:34,11 262029
29/11/2023 20:11:45,15 305965
29/11/2023 20:11:56,18 307333
29/11/2023 20:12:07,20 303666
29/11/2023 20:12:18,14 246761
29/11/2023 20:12:29,16 223472
29/11/2023 20:12:40,16 242449
29/11/2023 20:12:51,16 197249
29/11/2023 20:13:02,18 238829
29/11/2023 20:13:13,22 237794
29/11/2023 20:13:24,15 239319
29/11/2023 20:13:35,21 210562
29/11/2023 20:13:46,19 261976
29/11/2023 20:13:57,12 262873
29/11/2023 20:14:08,12 263116
29/11/2023 20:14:19,18 258913
29/11/2023 20:14:30,14 256945
29/11/2023 20:14:41,15 256893
29/11/2023 20:14:52,21 256832
29/11/2023 20:15:03,14 248605
29/11/2023 20:15:14,15 245580
29/11/2023 20:15:25,14 243861
29/11/2023 20:15:36,17 243704
29/11/2023 20:15:47,21 243735
29/11/2023 20:15:58,19 243726
29/11/2023 20:16:09,12 243676
29/11/2023 20:16:20,18 243549
29/11/2023 20:16:31,15 243538
29/11/2023 20:16:42,19 243404
29/11/2023 20:16:53,14 242926
29/11/2023 20:17:04,12 243981
29/11/2023 20:17:15,14 243210
29/11/2023 20:17:26,14 243045
29/11/2023 20:17:37,19 243028
29/11/2023 20:17:48,18 243359
29/11/2023 20:17:59,12 219249
29/11/2023 20:18:10,11 260422
29/11/2023 20:18:21,15 262290
29/11/2023 20:18:32,22 306966
29/11/2023 20:18:43,19 305463
29/11/2023 20:18:54,18 246166
29/11/2023 20:19:05,18 230666
29/11/2023 20:19:16,19 254561
29/11/2023 20:19:27,14 207111
29/11/2023 20:19:38,17 246637
29/11/2023 20:19:49,17 246957
29/11/2023 20:20:00,12 243648
29/11/2023 20:20:11,21 208721
29/11/2023 20:20:22,16 256046
29/11/2023 20:20:33,12 257697
29/11/2023 20:20:44,16 258046
29/11/2023 20:20:55,19 254092
29/11/2023 20:21:06,15 251665
29/11/2023 20:21:17,14 251674
29/11/2023 20:21:28,19 252024
29/11/2023 20:21:39,13 252071
29/11/2023 20:21:50,20 244035
29/11/2023 20:22:01,15 243965
29/11/2023 20:22:12,13 243952
29/11/2023 20:22:23,20 243855
29/11/2023 20:22:34,16 243674
29/11/2023 20:22:45,19 243698
29/11/2023 20:22:56,21 243718
29/11/2023 20:23:07,14 243650
29/11/2023 20:23:18,22 243682
29/11/2023 20:23:29,17 243696
29/11/2023 20:23:40,16 246088
29/11/2023 20:23:51,20 244911
29/11/2023 20:24:02,21 244899
29/11/2023 20:24:13,16 244905
29/11/2023 20:24:24,13 244908
29/11/2023 20:24:35,21 219786
29/11/2023 20:24:46,19 198892
29/11/2023 20:24:57,14 257487
29/11/2023 20:25:08,18 302865
29/11/2023 20:25:19,16 300173
29/11/2023 20:25:30,22 242968
29/11/2023 20:25:41,12 244008
29/11/2023 20:25:52,20 228648
29/11/2023 20:26:03,19 244107
29/11/2023 20:26:14,22 206350
29/11/2023 20:26:25,19 248157
29/11/2023 20:26:36,22 250341
29/11/2023 20:26:47,16 220546
29/11/2023 20:26:58,16 214653
29/11/2023 20:27:09,18 271922
29/11/2023 20:27:20,16 272175
29/11/2023 20:27:31,12 268005
29/11/2023 20:27:42,22 262605
29/11/2023 20:27:53,15 258962
29/11/2023 20:28:04,17 258396
29/11/2023 20:28:15,18 257324
29/11/2023 20:28:26,18 247662
29/11/2023 20:28:37,16 247297
29/11/2023 20:28:48,20 247255
29/11/2023 20:28:59,17 246457
29/11/2023 20:29:10,12 244963
29/11/2023 20:29:21,13 244780
29/11/2023 20:29:32,12 244788
29/11/2023 20:29:43,15 244505
29/11/2023 20:29:54,20 244465
29/11/2023 20:30:05,14 244329
29/11/2023 20:30:16,15 242313
29/11/2023 20:30:27,18 245033
29/11/2023 20:30:38,13 243641
29/11/2023 20:30:49,14 243919
29/11/2023 20:31:00,21 243951
29/11/2023 20:31:11,19 222868
29/11/2023 20:31:22,16 201308
29/11/2023 20:31:33,21 259721
29/11/2023 20:31:44,12 307619
29/11/2023 20:31:55,16 305868
29/11/2023 20:32:06,15 305089
29/11/2023 20:32:17,16 247469
29/11/2023 20:32:28,21 228380
29/11/2023 20:32:39,21 246345
29/11/2023 20:32:50,15 198124
29/11/2023 20:33:01,14 240730
29/11/2023 20:33:12,20 240809
29/11/2023 20:33:23,14 239078
29/11/2023 20:33:34,15 210448
29/11/2023 20:33:45,18 262896
29/11/2023 20:33:56,13 263515
29/11/2023 20:34:07,13 263776
29/11/2023 20:34:18,12 259619
29/11/2023 20:34:29,13 257722
29/11/2023 20:34:40,16 258017
29/11/2023 20:34:51,15 257895
29/11/2023 20:35:02,17 249570
29/11/2023 20:35:13,12 247117
29/11/2023 20:35:24,18 246947
29/11/2023 20:35:35,19 246853
29/11/2023 20:35:46,21 246075
29/11/2023 20:35:57,18 244387
29/11/2023 20:36:08,12 243791
29/11/2023 20:36:19,20 243787
29/11/2023 20:36:30,14 243527
29/11/2023 20:36:41,13 243249
29/11/2023 20:36:52,12 242406
29/11/2023 20:37:03,21 244302
29/11/2023 20:37:14,12 243949
29/11/2023 20:37:25,21 244001
29/11/2023 20:37:36,19 243900
29/11/2023 20:37:47,18 243784
29/11/2023 20:37:58,16 220480
29/11/2023 20:38:09,16 261040
29/11/2023 20:38:20,18 267600
29/11/2023 20:38:31,16 301936
29/11/2023 20:38:42,20 303338
29/11/2023 20:38:53,17 246675
29/11/2023 20:39:04,13 230782
29/11/2023 20:39:15,17 256471
29/11/2023 20:39:26,19 208435
29/11/2023 20:39:37,20 248837
29/11/2023 20:39:48,11 251406
29/11/2023 20:39:59,19 250879
29/11/2023 20:40:10,21 222202
29/11/2023 20:40:21,19 268623
29/11/2023 20:40:32,17 261763
29/11/2023 20:40:43,12 260966
29/11/2023 20:40:54,18 255612
29/11/2023 20:41:05,18 253478
29/11/2023 20:41:16,16 253557
29/11/2023 20:41:27,12 253715
29/11/2023 20:41:38,14 245496
29/11/2023 20:41:49,16 245303
29/11/2023 20:42:00,22 248500
29/11/2023 20:42:11,17 248466
29/11/2023 20:42:22,14 248041
29/11/2023 20:42:33,11 247976
29/11/2023 20:42:44,21 247776
29/11/2023 20:42:55,17 246734
29/11/2023 20:43:06,15 246466
29/11/2023 20:43:17,21 246185
29/11/2023 20:43:28,19 246126
29/11/2023 20:43:39,14 248935
29/11/2023 20:43:50,15 248028
29/11/2023 20:44:01,15 247923
29/11/2023 20:44:12,17 248087
29/11/2023 20:44:23,20 248025
29/11/2023 20:44:34,21 222714
29/11/2023 20:44:45,17 259741
29/11/2023 20:44:56,11 263260
29/11/2023 20:45:07,14 311014
29/11/2023 20:45:18,12 300291
29/11/2023 20:45:29,12 246674
29/11/2023 20:45:40,17 248363
29/11/2023 20:45:51,12 231389
29/11/2023 20:46:02,19 211111
29/11/2023 20:46:13,18 250454
29/11/2023 20:46:24,16 251907
29/11/2023 20:46:35,18 251531
29/11/2023 20:46:46,13 221828
29/11/2023 20:46:57,16 272914
29/11/2023 20:47:08,19 270882
29/11/2023 20:47:19,12 261939
29/11/2023 20:47:30,16 255550
29/11/2023 20:47:41,19 253629
29/11/2023 20:47:52,14 253911
29/11/2023 20:48:03,12 252112
29/11/2023 20:48:14,21 252056
29/11/2023 20:48:25,13 243753
29/11/2023 20:48:36,14 243690
29/11/2023 20:48:47,22 243691
29/11/2023 20:48:58,11 243622
29/11/2023 20:49:09,21 243554
29/11/2023 20:49:20,11 243482
29/11/2023 20:49:31,22 243489
29/11/2023 20:49:42,17 243435
29/11/2023 20:49:53,15 243151
29/11/2023 20:50:04,18 242823
29/11/2023 20:50:15,15 242740
29/11/2023 20:50:26,17 245239
29/11/2023 20:50:37,20 244904
29/11/2023 20:50:48,21 244994
29/11/2023 20:50:59,17 244953
29/11/2023 20:51:10,13 223422
29/11/2023 20:51:21,22 202335
29/11/2023 20:51:32,18 264111
29/11/2023 20:51:43,14 312693
29/11/2023 20:51:54,23 307926
29/11/2023 20:52:05,19 273390
29/11/2023 20:52:17,20 246555
29/11/2023 20:52:28,14 229021
29/11/2023 20:52:39,11 238856
29/11/2023 20:52:50,14 198785
29/11/2023 20:53:01,16 240689
29/11/2023 20:53:12,21 241545
29/11/2023 20:53:23,18 212597
29/11/2023 20:53:34,12 206498
29/11/2023 20:53:45,20 262853
29/11/2023 20:53:56,16 262439
29/11/2023 20:54:07,22 258235
29/11/2023 20:54:18,20 256317
29/11/2023 20:54:29,15 256104
29/11/2023 20:54:40,17 255647
29/11/2023 20:54:51,15 255685
29/11/2023 20:55:02,16 247485
29/11/2023 20:55:13,16 247532
29/11/2023 20:55:24,12 247440
29/11/2023 20:55:35,12 246382
29/11/2023 20:55:46,19 246206
29/11/2023 20:55:57,15 245576
29/11/2023 20:56:08,11 245471
29/11/2023 20:56:19,15 245457
29/11/2023 20:56:30,12 245033
29/11/2023 20:56:41,12 245107
29/11/2023 20:56:52,14 245024
29/11/2023 20:57:03,14 247541
29/11/2023 20:57:14,16 246198
29/11/2023 20:57:25,18 246243
29/11/2023 20:57:36,17 245821
29/11/2023 20:57:47,19 220630
29/11/2023 20:57:58,19 198728
29/11/2023 20:58:09,15 256311
29/11/2023 20:58:20,20 304992
29/11/2023 20:58:31,11 304720
29/11/2023 20:58:42,20 301034
29/11/2023 20:58:53,16 243910
29/11/2023 20:59:04,15 229110
29/11/2023 20:59:15,16 252259
29/11/2023 20:59:26,22 206288
29/11/2023 20:59:37,13 247490
29/11/2023 20:59:48,22 246837
29/11/2023 20:59:59,13 248719
29/11/2023 21:00:10,13 219895
29/11/2023 21:00:21,20 271970
29/11/2023 21:00:32,18 271805
29/11/2023 21:00:43,22 272076
29/11/2023 21:00:54,19 267787
29/11/2023 21:01:05,17 265953
29/11/2023 21:01:16,16 265833
29/11/2023 21:01:27,13 265816
29/11/2023 21:01:38,16 257572
29/11/2023 21:01:49,20 257600
29/11/2023 21:02:00,16 257581
29/11/2023 21:02:11,21 257567
29/11/2023 21:02:22,12 250407
29/11/2023 21:02:33,19 247987
29/11/2023 21:02:44,20 247454
29/11/2023 21:02:55,12 245476
29/11/2023 21:03:06,17 245333
29/11/2023 21:03:17,13 244635
29/11/2023 21:03:28,15 244358
29/11/2023 21:03:39,22 247566
29/11/2023 21:03:50,16 246693
29/11/2023 21:04:01,20 246724
29/11/2023 21:04:12,12 246796
29/11/2023 21:04:23,11 246708
29/11/2023 21:04:34,21 221972
29/11/2023 21:04:45,17 260469
29/11/2023 21:04:56,12 267943
29/11/2023 21:05:07,22 310143
29/11/2023 21:05:18,14 301119
29/11/2023 21:05:29,13 246585
29/11/2023 21:05:40,14 230735
29/11/2023 21:05:51,12 256387
29/11/2023 21:06:02,20 208333
29/11/2023 21:06:13,17 248533
29/11/2023 21:06:24,16 250733
29/11/2023 21:06:35,19 250212
29/11/2023 21:06:46,17 219566
29/11/2023 21:06:57,12 270817
29/11/2023 21:07:08,17 271562
29/11/2023 21:07:19,18 272011
29/11/2023 21:07:30,14 267636
29/11/2023 21:07:41,21 265458
29/11/2023 21:07:52,21 264903
29/11/2023 21:08:03,14 265037
29/11/2023 21:08:14,19 256819
29/11/2023 21:08:25,20 256799
29/11/2023 21:08:36,13 256770
29/11/2023 21:08:47,20 256750
29/11/2023 21:08:58,19 256760
29/11/2023 21:09:09,23 256718
29/11/2023 21:09:20,20 256721
29/11/2023 21:09:31,14 256713
29/11/2023 21:09:42,16 256294
29/11/2023 21:09:53,17 255927
29/11/2023 21:10:04,19 255925
29/11/2023 21:10:15,17 257562
29/11/2023 21:10:26,20 256458
29/11/2023 21:10:37,13 252617
29/11/2023 21:10:48,21 252458
29/11/2023 21:10:59,20 252415
29/11/2023 21:11:10,20 225247
29/11/2023 21:11:21,12 261084
29/11/2023 21:11:32,18 263803
29/11/2023 21:11:43,21 306978
29/11/2023 21:11:54,21 305814
29/11/2023 21:12:05,19 245304
29/11/2023 21:12:16,22 247445
29/11/2023 21:12:27,21 227097
29/11/2023 21:12:38,12 199707
29/11/2023 21:12:49,13 240591
29/11/2023 21:13:00,14 242351
29/11/2023 21:13:11,16 242083
29/11/2023 21:13:22,18 214370
29/11/2023 21:13:33,17 264799
29/11/2023 21:13:44,13 265454
29/11/2023 21:13:55,21 266021
29/11/2023 21:14:06,20 261675
29/11/2023 21:14:17,12 259549
29/11/2023 21:14:28,16 259441
29/11/2023 21:14:39,16 259541
29/11/2023 21:14:50,21 259524
29/11/2023 21:15:01,16 251301
29/11/2023 21:15:12,17 251228
29/11/2023 21:15:23,11 251281
29/11/2023 21:15:34,17 250878
29/11/2023 21:15:45,21 248597
29/11/2023 21:15:56,22 248479
29/11/2023 21:16:07,16 247910
29/11/2023 21:16:18,16 246290
29/11/2023 21:16:29,16 246286
29/11/2023 21:16:40,11 246205
29/11/2023 21:16:51,22 246128
29/11/2023 21:17:02,21 247420
29/11/2023 21:17:13,22 246976
29/11/2023 21:17:24,21 246172
29/11/2023 21:17:35,19 246064
29/11/2023 21:17:46,12 220404
29/11/2023 21:17:57,16 199328
29/11/2023 21:18:08,18 257483
29/11/2023 21:18:19,13 305853
29/11/2023 21:18:30,14 308798
29/11/2023 21:18:41,16 289885
29/11/2023 21:18:52,14 247376
29/11/2023 21:19:03,13 230855
29/11/2023 21:19:14,18 243790
29/11/2023 21:19:25,21 206388
29/11/2023 21:19:36,19 248740
29/11/2023 21:19:47,16 247676
29/11/2023 21:19:58,13 219870
29/11/2023 21:20:09,12 213766
29/11/2023 21:20:20,17 270206
29/11/2023 21:20:31,17 268803
29/11/2023 21:20:42,14 263821
29/11/2023 21:20:53,15 261935
29/11/2023 21:21:04,17 261951
29/11/2023 21:21:15,15 262214
29/11/2023 21:21:26,13 262247
29/11/2023 21:21:37,13 253943
29/11/2023 21:21:48,12 253939
29/11/2023 21:21:59,19 253896
29/11/2023 21:22:10,20 253884
29/11/2023 21:22:21,11 253729
29/11/2023 21:22:32,13 253810
29/11/2023 21:22:43,11 253707
29/11/2023 21:22:54,17 253715
29/11/2023 21:23:05,14 253658
29/11/2023 21:23:16,18 253500
29/11/2023 21:23:27,22 253134
29/11/2023 21:23:38,16 254830
29/11/2023 21:23:49,16 253720
29/11/2023 21:24:00,16 253845
29/11/2023 21:24:11,16 253869
29/11/2023 21:24:22,14 253991
29/11/2023 21:24:33,12 226439
29/11/2023 21:24:44,12 263008
29/11/2023 21:24:55,18 307033
29/11/2023 21:25:06,16 308621
29/11/2023 21:25:17,16 308383
29/11/2023 21:25:28,21 249358
29/11/2023 21:25:39,14 230397
29/11/2023 21:25:50,16 252750
29/11/2023 21:26:01,21 205266
29/11/2023 21:26:12,21 237662
29/11/2023 21:26:23,19 236712
29/11/2023 21:26:34,16 238630
29/11/2023 21:26:45,16 208909
29/11/2023 21:26:56,11 263665
29/11/2023 21:27:07,16 264133
29/11/2023 21:27:18,17 264308
29/11/2023 21:27:29,14 260103
29/11/2023 21:27:40,14 258135
29/11/2023 21:27:51,21 258526
29/11/2023 21:28:02,20 251966
29/11/2023 21:28:13,13 243370
29/11/2023 21:28:24,18 243677
29/11/2023 21:28:35,18 243666
29/11/2023 21:28:46,14 244136
29/11/2023 21:28:57,17 244136
29/11/2023 21:29:08,21 244116
29/11/2023 21:29:19,12 243957
29/11/2023 21:29:30,21 243926
29/11/2023 21:29:41,12 243784
29/11/2023 21:29:52,16 243710
29/11/2023 21:30:03,18 247039
29/11/2023 21:30:14,16 249860
29/11/2023 21:30:25,22 248739
29/11/2023 21:30:36,18 248688
29/11/2023 21:30:47,20 248878
29/11/2023 21:30:58,13 248902
29/11/2023 21:31:09,19 223535
29/11/2023 21:31:20,16 265700
29/11/2023 21:31:31,12 267306
29/11/2023 21:31:43,19 310388
29/11/2023 21:31:54,20 312239
29/11/2023 21:32:05,17 252096
29/11/2023 21:32:16,22 235781
29/11/2023 21:32:27,19 260201
29/11/2023 21:32:38,21 211655
29/11/2023 21:32:49,17 251513
29/11/2023 21:33:00,12 253449
29/11/2023 21:33:11,21 240521
29/11/2023 21:33:22,22 213531
29/11/2023 21:33:33,15 268434
29/11/2023 21:33:44,22 269389
29/11/2023 21:33:55,22 270134
29/11/2023 21:34:06,18 265893
29/11/2023 21:34:17,16 263910
29/11/2023 21:34:28,20 263849
29/11/2023 21:34:39,14 264065
29/11/2023 21:34:50,22 255981
29/11/2023 21:35:01,18 255920
29/11/2023 21:35:12,21 255897
29/11/2023 21:35:23,16 255985
29/11/2023 21:35:34,17 255850
29/11/2023 21:35:45,20 256014
29/11/2023 21:35:56,12 255260
29/11/2023 21:36:07,18 255205
29/11/2023 21:36:18,19 253710
29/11/2023 21:36:29,20 253240
29/11/2023 21:36:40,19 252230
29/11/2023 21:36:51,14 253538
29/11/2023 21:37:02,15 252689
29/11/2023 21:37:13,17 252687
29/11/2023 21:37:24,15 250872
29/11/2023 21:37:35,16 250148
29/11/2023 21:37:46,22 224071
29/11/2023 21:37:57,14 259094
29/11/2023 21:38:08,16 260555
29/11/2023 21:38:19,21 307231
29/11/2023 21:38:30,12 309426
29/11/2023 21:38:41,19 248342
29/11/2023 21:38:52,22 248047
29/11/2023 21:39:03,18 268767
29/11/2023 21:39:14,22 204765
29/11/2023 21:39:25,21 244450
29/11/2023 21:39:36,21 246800
29/11/2023 21:39:47,14 246996
29/11/2023 21:39:58,13 218926
29/11/2023 21:40:09,15 268765
29/11/2023 21:40:20,19 270120
29/11/2023 21:40:31,17 270150
29/11/2023 21:40:42,20 265999
29/11/2023 21:40:53,13 264028
29/11/2023 21:41:04,16 264075
29/11/2023 21:41:15,13 264227
29/11/2023 21:41:26,16 264150
29/11/2023 21:41:37,11 255860
29/11/2023 21:41:48,15 255886
29/11/2023 21:41:59,18 255871
29/11/2023 21:42:10,19 255898
29/11/2023 21:42:21,11 252054
29/11/2023 21:42:32,14 251245
29/11/2023 21:42:43,13 251030
29/11/2023 21:42:54,21 250987
29/11/2023 21:43:05,15 250943
29/11/2023 21:43:16,19 250997
29/11/2023 21:43:27,22 253271
29/11/2023 21:43:38,15 252490
29/11/2023 21:43:49,19 250270
29/11/2023 21:44:00,17 250261
29/11/2023 21:44:11,19 249888
29/11/2023 21:44:22,11 223042
29/11/2023 21:44:33,21 201733
29/11/2023 21:44:44,19 259320
29/11/2023 21:44:55,17 310589
29/11/2023 21:45:06,15 312549
29/11/2023 21:45:17,13 233687
29/11/2023 21:45:28,16 250022
29/11/2023 21:45:39,12 232462
29/11/2023 21:45:50,20 242996
29/11/2023 21:46:01,15 206549
29/11/2023 21:46:12,13 247329
29/11/2023 21:46:23,14 247534
29/11/2023 21:46:34,18 219509
29/11/2023 21:46:45,11 211907
29/11/2023 21:46:56,19 266282
29/11/2023 21:47:07,22 265988
29/11/2023 21:47:18,22 259277
29/11/2023 21:47:29,19 256611
29/11/2023 21:47:40,14 254885
29/11/2023 21:47:51,12 254657
29/11/2023 21:48:02,16 254128
29/11/2023 21:48:13,20 245873
29/11/2023 21:48:24,17 245393
29/11/2023 21:48:35,21 245349
29/11/2023 21:48:46,18 245340
29/11/2023 21:48:57,17 245287
29/11/2023 21:49:08,18 245311
29/11/2023 21:49:19,21 245519
29/11/2023 21:49:30,13 245435
29/11/2023 21:49:41,12 245337
29/11/2023 21:49:52,14 245366
29/11/2023 21:50:03,13 245304
29/11/2023 21:50:14,17 248510
29/11/2023 21:50:25,18 247522
29/11/2023 21:50:36,18 247663
29/11/2023 21:50:47,17 247643
29/11/2023 21:50:58,18 247789
29/11/2023 21:51:09,16 223266
29/11/2023 21:51:20,16 266758
29/11/2023 21:51:31,16 312065
